Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,455,0,1600.0,1880.065185434804,685.021958022844,8761.810083000455,10399.0,0.7587447802356753,0.0,1600,1900,2400,2600,3200,3700,4700,6100,8800,8800,8800
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,447,0,4200.0,5146.606519860888,2236.6157909855247,13554.753541946411,342313.9753914989,0.7454042126710919,0.0,4200,5200,6200,7200,9600,10000,11000,12000,14000,14000,14000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,458,0,1900.0,2278.660583552827,1098.4981250367127,12684.762499993667,252090.87336244542,0.763747493072394,0.0,1900,2200,2500,2700,3300,4000,8800,11000,13000,13000,13000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,438,0,2100.0,2541.17111853174,1232.3098329943605,14014.707792026456,323907.68721461185,0.7303960741609357,0.0,2100,2400,2700,3100,3800,4400,9400,12000,14000,14000,14000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,486,0,2500.0,2932.945005470765,1407.2845000191592,13749.848750012461,332173.16049382713,0.8104394795484355,0.0,2500,2900,3200,3500,4400,5400,11000,12000,14000,14000,14000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,432,0,8800.0,9800.501137024256,4952.032000001054,19776.447415992152,835521.5787037037,0.7203906484874982,0.0,8800,11000,12000,13000,15000,16000,17000,19000,20000,20000,20000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,457,0,1500.0,1884.0644343304489,810.010333021637,11347.097082994878,179214.3238512035,0.7620799221268211,0.0,1500,1800,2100,2300,2800,3400,7700,11000,11000,11000,11000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,441,0,1600.0,1897.6076080627759,911.2309999763966,11743.042082991451,216886.3446712018,0.7353987869976545,0.0,1600,1900,2000,2200,2800,3200,8000,10000,12000,12000,12000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,472,0,1900.0,2214.6967446754124,1077.496499987319,11171.192832989618,242260.38135593222,0.7870934863104148,0.0,1900,2200,2400,2600,3100,3800,9000,11000,11000,11000,11000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,468,0,1800.0,2214.1534373328104,1067.7782500279136,13278.219708008692,237933.19871794872,0.7804232025281231,0.0,1800,2200,2400,2600,3300,3700,8400,11000,13000,13000,13000
GET,/dataverse/harvard,4590,0,2900.0,3451.7310858448723,1280.319583020173,13276.752917037811,100203.07603485839,7.654150640179669,0.0,2900,3600,4300,4700,6000,6900,8100,10000,12000,13000,13000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,475,0,750.0,896.5921452760354,367.3623340437189,6331.313792034052,69554.2652631579,0.7920961991471335,0.0,750,890,1000,1100,1500,1800,2700,4500,6300,6300,6300
,Aggregated,9619,0,2500.0,3224.929832791903,367.3623340437189,19776.447415992152,190630.46189832623,16.040364925465845,0.0,2500,3100,3800,4300,6300,8200,11000,13000,17000,20000,20000
