Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,380,0,2800.0,2961.4526873981386,740.5629999702796,12178.346541943029,16778.0,0.6333722782239645,0.0,2800,3400,3700,3900,4600,5100,6600,7300,12000,12000,12000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,336,0,8200.0,8930.960415452968,2375.547416973859,26759.72220802214,341411.95238095237,0.5600344354822423,0.0,8300,9600,10000,11000,15000,19000,22000,24000,27000,27000,27000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,384,0,6800.0,7292.149996727555,1477.8907080180943,24125.309083028696,251249.77864583334,0.6400393548368484,0.0,6800,8300,9300,10000,12000,15000,18000,19000,24000,24000,24000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,400,0,7600.0,8006.827453847218,1690.3965830570087,26319.590040948242,322972.7275,0.6667076612883837,0.0,7700,9300,11000,11000,13000,16000,20000,23000,26000,26000,26000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,362,0,7900.0,8305.230127763612,1722.3220000742003,29119.624458020553,331294.21270718233,0.6033704334659873,0.0,7900,9300,10000,11000,14000,16000,19000,22000,29000,29000,29000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,358,0,15000.0,15435.735417574491,5190.188208012842,42701.60108304117,834675.312849162,0.5967033568531034,0.0,15000,17000,19000,20000,24000,27000,29000,34000,43000,43000,43000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,371,0,5600.0,6159.734244830216,1061.77020794712,24658.600082970224,178352.58221024257,0.6183713558449759,0.0,5600,6800,7500,8100,9700,14000,18000,21000,25000,25000,25000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,370,0,6600.0,6834.587659242223,1171.1001670919359,21880.105791962706,216020.04324324324,0.6167045866917549,0.0,6600,8100,8700,9500,11000,15000,17000,18000,22000,22000,22000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,378,0,7100.0,7224.310799145507,1340.9727499820292,25058.976041036658,241366.27513227513,0.6300387399175226,0.0,7100,8300,9100,10000,12000,15000,18000,19000,25000,25000,25000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,368,0,6500.0,6967.669738552143,1421.8800000380725,25643.56866606977,237026.8777173913,0.613371048385313,0.0,6600,8100,9100,9900,12000,14000,17000,19000,26000,26000,26000
GET,/dataverse/harvard,3730,0,5200.0,5722.687739365838,1460.6395419687033,24503.726916969754,99379.95174262735,6.217048941514178,0.0,5200,6100,6700,7200,8900,12000,15000,18000,23000,25000,25000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,409,0,3600.0,3835.5619108479714,403.0704169999808,17358.982958015986,68699.73349633251,0.6817085836673723,0.0,3600,4300,4900,5400,6500,8200,11000,12000,17000,17000,17000
,Aggregated,7846,0,5600.0,6587.417634567303,403.0704169999808,42701.60108304117,189758.5147846036,13.077470776171646,0.0,5600,7000,8100,8900,12000,15000,19000,22000,29000,43000,43000
