Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,304,0,850.0,983.8502019188845,663.9615000458434,3193.8670839881524,16778.0,0.5066962443557137,0.0,850,950,1100,1100,1500,1700,2300,2400,3200,3200,3200
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,299,0,17000.0,17617.03038475216,10909.154667053372,34790.72908300441,251898.08361204012,0.4983624245472315,0.0,17000,18000,19000,20000,21000,23000,33000,34000,35000,35000,35000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,272,0,16000.0,16610.0167270291,10550.654291990213,32478.15300000366,231338.73529411765,0.453359797581428,0.0,16000,17000,18000,19000,21000,22000,32000,32000,32000,32000,32000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,286,0,16000.0,16814.200096283763,10710.868458962068,32550.600333022885,238740.02447552446,0.47669449304517797,0.0,16000,18000,19000,19000,21000,21000,32000,32000,33000,33000,33000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,285,0,17000.0,17149.388221515703,10052.996832993813,33378.45391698647,290431.3403508772,0.47502772908348156,0.0,17000,18000,19000,19000,21000,23000,33000,33000,33000,33000,33000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,312,0,20000.0,20580.855755064524,13969.875707989559,40244.23166702036,281710.9326923077,0.520030356049285,0.0,20000,21000,22000,23000,24000,26000,38000,40000,40000,40000,40000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,285,0,16000.0,16355.26198101671,9494.115957990289,32097.170750028454,177620.80350877193,0.47502772908348156,0.0,16000,17000,18000,19000,20000,21000,32000,32000,32000,32000,32000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,315,0,16000.0,16470.733669021774,9357.188959023915,32038.55129191652,213363.35555555555,0.5250306479343744,0.0,16000,17000,18000,19000,20000,23000,32000,32000,32000,32000,32000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,338,0,17000.0,16914.298986818725,10593.59054104425,33055.508250021376,236805.36390532544,0.5633662190533921,0.0,17000,18000,18000,19000,21000,24000,32000,33000,33000,33000,33000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,323,0,16000.0,16985.376299654446,9483.541708090343,32408.72449998278,228135.09907120743,0.5383647596279457,0.0,16000,17000,18000,19000,21000,27000,32000,32000,32000,32000,32000
GET,/dataverse/harvard,3040,0,6400.0,6968.583421777944,3850.4146659979597,18474.006125004962,99306.46381578948,5.066962443557137,0.0,6400,7000,7300,7600,8400,12000,17000,17000,18000,18000,18000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,317,0,5000.0,5436.538612372712,983.4038750268519,14671.18862492498,68609.5141955836,0.5283641758577672,0.0,5000,5500,5800,6000,6900,7300,14000,14000,15000,15000,15000
,Aggregated,6376,0,7900.0,11004.217013396645,663.9615000458434,40244.23166702036,153307.5073713927,10.627287019776416,0.0,7900,15000,16000,17000,19000,21000,25000,32000,38000,40000,40000
