Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,325,0,850.0,1009.1377548529551,662.082958035171,5478.087999974377,16778.0,0.5417901315677891,0.0,850,930,1000,1100,1300,1600,4000,4300,5500,5500,5500
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,273,0,16000.0,17386.936146380027,10094.2598329857,36287.775750039145,251973.58241758242,0.4551037105169428,0.0,16000,18000,19000,20000,22000,32000,35000,36000,36000,36000,36000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,308,0,16000.0,15995.668097398042,8690.536292036995,31352.530125062913,231309.5779220779,0.513450340070397,0.0,16000,17000,18000,18000,19000,22000,31000,31000,31000,31000,31000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,293,0,16000.0,15873.416344679292,8846.06850007549,31126.26370904036,238708.53583617747,0.48844464169034524,0.0,16000,17000,18000,18000,20000,21000,30000,31000,31000,31000,31000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,298,0,16000.0,16629.224864915624,9110.242333030328,32142.142542055808,290444.9060402685,0.4967798744836958,0.0,16000,18000,18000,19000,21000,30000,32000,32000,32000,32000,32000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,313,0,19000.0,19918.347478036012,12706.528291921131,40115.19466701429,281728.2428115016,0.5217855728637476,0.0,19000,21000,21000,22000,23000,25000,36000,39000,40000,40000,40000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,302,0,15000.0,15695.60142068211,8472.886958043091,30980.597875081003,177660.38079470198,0.5034480607183763,0.0,15000,17000,17000,18000,19000,30000,31000,31000,31000,31000,31000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,309,0,15000.0,15498.60684344964,8621.06475001201,31073.715041973628,213372.6634304207,0.5151173866290671,0.0,15000,17000,17000,18000,20000,23000,30000,31000,31000,31000,31000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,311,0,15000.0,15670.471672824033,8688.41441697441,31536.957999924198,236791.85530546625,0.5184514797464074,0.0,15000,17000,17000,18000,19000,21000,31000,31000,32000,32000,32000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,285,0,16000.0,16280.970571648835,9080.867583979852,31353.46120793838,228089.87368421053,0.47510826922098426,0.0,16000,17000,18000,19000,21000,22000,31000,31000,31000,31000,31000
GET,/dataverse/harvard,3123,0,6100.0,6640.198726959388,3453.948166919872,18463.444625027478,99303.16682676913,5.206186402726786,0.0,6100,6700,7100,7300,8100,9800,17000,18000,18000,18000,18000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,313,0,4700.0,5099.331133531037,947.8535829111934,14191.00679201074,68603.14376996805,0.5217855728637476,0.0,4700,5200,5800,6000,6500,7900,13000,14000,14000,14000,14000
,Aggregated,6453,0,7500.0,10416.596557814697,662.082958035171,40115.19466701429,151865.8227181156,10.757451443098287,0.0,7500,13000,15000,17000,18000,20000,24000,31000,36000,40000,40000
