Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,96,18,41000.0,46812.3663523996,5890.719374874607,141702.82854209654,10884.25,0.1603149732843351,0.03005905749081283,45000,60000,60000,68000,97000,100000,135000,142000,142000,142000,142000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,107,48,60000.0,56489.3870085987,17444.92341694422,141460.09766682982,139780.52336448597,0.17868439730649852,0.08015748664216756,60000,60000,60000,65000,104000,126000,139000,141000,141000,141000,141000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,95,27,47000.0,46279.4991530478,2332.353583071381,154716.56412514858,166467.86315789472,0.15864502564595662,0.045088586236219245,47000,60000,60000,61000,81000,104000,137000,155000,155000,155000,155000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,96,20,40000.0,49688.6975029532,12403.744000010192,152510.75654197484,190846.01041666666,0.1603149732843351,0.033398952767569816,41000,60000,60000,65000,105000,137000,145000,153000,153000,153000,153000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,81,16,45000.0,49235.00736422239,17589.98650009744,170862.41258401424,237436.92592592593,0.13526575870865776,0.02671916221405585,45000,60000,60000,60000,76000,130000,146000,171000,171000,171000,171000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,97,65,60000.0,68059.36555715863,47986.72245815396,152168.77687489614,93420.71134020618,0.1619849209227136,0.1085465964946019,60000,60000,60000,75000,104000,133000,152000,152000,152000,152000,152000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,124,21,41000.0,45909.29329697786,2437.7013749908656,133820.00845810398,148360.39516129033,0.20707350715893286,0.0350689004059483,41000,60000,60000,69000,86000,104000,130000,130000,134000,134000,134000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,83,15,43000.0,47851.08434335968,2663.2762500084937,140791.6818750091,176115.34939759035,0.13860565398541472,0.02504921457567736,43000,60000,68000,71000,84000,118000,134000,141000,141000,141000,141000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,101,12,42000.0,45600.74076443763,7516.218916978687,151374.02758398093,209934.59405940594,0.16866471147622755,0.02003937166054189,42000,60000,60000,65000,88000,107000,136000,139000,151000,151000,151000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,101,25,39000.0,43548.51323641643,11358.991249930114,149247.26537498645,172496.59405940594,0.16866471147622755,0.041748690959462265,39000,60000,60000,60000,68000,91000,129000,144000,149000,149000,149000
GET,/dataverse/harvard,913,908,60000.0,70460.02316494712,18481.359291123226,182707.446917193,566.763417305586,1.524662193839562,1.5163124556476695,60000,60000,60000,82000,91000,121000,151000,167000,183000,183000,183000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,116,10,22000.0,32912.38042025361,2147.7174579631537,149442.38779181615,63378.5,0.1937139260519049,0.016699476383784908,23000,35000,49000,60000,72000,110000,140000,141000,149000,149000,149000
,Aggregated,2010,1185,60000.0,58264.23747108287,2147.7174579631537,182707.446917193,78577.3343283582,3.356594753140766,1.9788879514785114,60000,60000,60000,71000,91000,121000,141000,152000,182000,183000,183000
