Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,10,0,640.0,648.541633435525,603.3580000512302,767.7488750778139,13396.0,0.0166686533474489,0.0,640,650,650,670,770,770,770,770,770,770,770
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,28,0,1900.0,1890.2512649074197,1784.4164578709751,2326.827999902889,252589.32142857142,0.04667222937285693,0.0,1900,1900,1900,1900,2000,2000,2300,2300,2300,2300,2300
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,10,0,970.0,996.4616999262944,932.9604580998421,1102.5371248833835,231784.4,0.0166686533474489,0.0,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,12,0,1100.0,1243.888107613505,1057.830624980852,1710.033959010616,240326.58333333334,0.020002384016938685,0.0,1100,1200,1500,1500,1500,1700,1700,1700,1700,1700,1700
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,27,0,1200.8378338068724,1260.3467376385297,1200.8378338068724,1525.0131669454277,294816.48148148146,0.04500536403811204,0.0,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,17,0,4000.0,3956.4902769839937,3828.3846660051495,4162.546542007476,282064.9411764706,0.028336710690663135,0.0,4000,4000,4000,4000,4100,4200,4200,4200,4200,4200,4200
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,14,0,700.0,703.0404584116435,667.4999590031803,764.705125009641,177959.2857142857,0.023336114686428464,0.0,710,720,720,720,720,760,760,760,760,760,760
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,14,0,780.0,787.0453421991052,761.6416250821203,834.0558330528438,213774.85714285713,0.023336114686428464,0.0,780,790,800,800,830,830,830,830,830,830,830
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,20,0,940.0,953.3113418379799,868.4910829178989,1149.3017920292914,237250.3,0.0333373066948978,0.0,950,960,980,980,990,1100,1100,1100,1100,1100,1100
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,14,0,960.0,986.8364227004349,876.6538340132684,1424.8816668987274,228743.07142857142,0.023336114686428464,0.0,960,980,980,980,1000,1400,1400,1400,1400,1400,1400
GET,/dataverse/harvard,162,0,9200.0,9230.710067130902,8705.758583033457,10117.152458056808,99357.32098765433,0.2700321842286722,0.0,9200,9300,9400,9400,9600,9800,10000,10000,10000,10000,10000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,15,0,360.0,364.2676555396368,349.2609169334173,394.36795795336366,68537.0,0.025002980021173356,0.0,360,370,370,370,380,390,390,390,390,390,390
,Aggregated,343,0,3900.0,5073.39826920925,349.2609169334173,10117.152458056808,162446.0670553936,0.5717348098174974,0.0,3900,9000,9200,9200,9400,9500,10000,10000,10000,10000,10000
