Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,3,0,600.0,702.2354305566599,596.6680839192122,906.8434578366578,9323.0,0.005005667662392412,0.0,600,600,910,910,910,910,910,910,910,910,910
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,4,0,1900.0,2038.4331560344435,1856.9070831872523,2475.8372080978006,327619.75,0.006674223549856549,0.0,1900,1900,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,3,0,1100.0,1719.6507777553052,1057.5003330595791,3008.9273750782013,238277.0,0.005005667662392412,0.0,1100,1100,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,2,0,1227.3529588710517,1243.0714374640957,1227.3529588710517,1258.7899160571396,309170.0,0.0033371117749282746,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,4,0,1405.8682501781732,1495.8267915062606,1405.8682501781732,1648.7374999560416,317480.5,0.006674223549856549,0.0,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,3,0,3200.0,3336.165180274596,3180.329291848466,3602.318458026275,820805.0,0.005005667662392412,0.0,3200,3200,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,2,0,832.6887090224773,1126.3026460073888,832.6887090224773,1419.9165829923004,164535.5,0.0033371117749282746,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,3,0,1000.0,1000.6231386214495,941.1696661263704,1033.7141249328852,202204.66666666666,0.005005667662392412,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,3,0,1100.0,1114.5395003259182,1090.7147920224816,1149.4197498541325,227581.0,0.005005667662392412,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/dataverse/harvard,15,0,1300.0,1349.2133306184162,1251.935417065397,1581.8019171711057,85721.33333333333,0.02502833831196206,0.0,1300,1400,1400,1500,1500,1600,1600,1600,1600,1600,1600
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,6,0,380.0,402.776812397254,364.14758302271366,533.3923751022667,54922.666666666664,0.010011335324784824,0.0,380,380,400,400,530,530,530,530,530,530,530
,Aggregated,48,0,1300.0,1357.2977265284862,364.14758302271366,3602.318458026275,200786.25,0.08009068259827859,0.0,1300,1400,1500,1600,2500,3200,3600,3600,3600,3600,3600
