Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,392,0,760.0,990.0120199825473,595.845083007589,8931.607750011608,9323.0,0.653453843258336,0.0,760,820,890,940,1600,2000,2700,7400,8900,8900,8900
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,405,0,2400.0,2914.2235687571683,1857.4556671082973,17954.77212499827,327696.31604938273,0.6751245064276176,0.0,2400,2500,2700,2900,4100,5300,13000,15000,18000,18000,18000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,400,0,1400.0,1815.738276776974,1062.1684999205172,17394.29916581139,237454.3525,0.6667896359778939,0.0,1400,1500,1600,1700,2600,3700,4500,15000,17000,17000,17000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,371,1,1500.0,2086.576814806551,1154.9471660982817,17575.59712487273,308462.0215633423,0.6184473873694966,0.0016669740899447347,1500,1800,1900,2000,2500,3700,14000,16000,18000,18000,18000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,392,0,1700.0,2295.6134036975695,1426.5209578443319,19694.959999993443,317523.5255102041,0.653453843258336,0.0,1700,2000,2200,2300,3000,4500,6000,18000,20000,20000,20000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,399,0,4300.0,5134.137270484881,3438.8059170451015,21047.78491705656,820954.701754386,0.6651226618879491,0.0,4300,4700,5000,5300,7400,9800,18000,20000,21000,21000,21000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,407,0,1000.0,1577.9777005559672,793.0631670169532,16465.902332914993,164593.4054054054,0.678458454607507,0.0,1000,1100,1200,1300,2100,3200,13000,14000,16000,16000,16000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,376,1,1100.0,1578.2710333736218,890.4355419799685,17214.698625029996,201773.20478723405,0.6267822578192203,0.0016669740899447347,1100,1300,1300,1400,2000,3100,12000,14000,17000,17000,17000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,352,1,1400.0,1805.3409978628306,1057.8794591128826,16225.442291935906,227026.89488636365,0.5867748796605465,0.0016669740899447347,1400,1500,1600,1700,2400,3200,4900,14000,16000,16000,16000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,350,1,1400.0,2050.3922210460796,1048.894832842052,17434.846250107512,222733.36571428573,0.5834409314806571,0.0016669740899447347,1400,1600,1700,1800,2900,4100,16000,16000,17000,17000,17000
GET,/dataverse/harvard,4042,3,1600.0,2040.278763436152,1251.1857498902828,14205.161874881014,85781.82533399307,6.737909271556617,0.005000922269834204,1600,1700,1900,2000,2900,3900,8800,12000,14000,14000,14000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,388,0,480.0,772.0080484550916,354.9862920772284,9996.602874947712,55025.8118556701,0.6467859468985571,0.0,480,530,580,620,1100,1700,6200,8900,10000,10000,10000
,Aggregated,8274,7,1600.0,2073.0350274661396,354.9862920772284,21047.78491705656,177257.60962049794,13.792543620202734,0.011668818629613142,1600,1700,2000,2200,3700,4500,9400,13000,19000,21000,21000
