Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,452,0,950.0,1295.618464217307,604.2273340281099,8619.994207983837,9323.0,0.7534088627557624,0.0,960,1200,1400,1600,2000,2700,5000,6800,8600,8600,8600
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,459,0,2900.0,3799.7812512518394,1991.071459138766,16706.33929199539,327749.0174291939,0.7650766991258737,0.0,2900,3600,4200,4600,6100,8300,13000,14000,17000,17000,17000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,461,0,1600.0,1957.7443694727144,1064.2620830330998,11427.054291125387,237487.04555314535,0.7684103666601912,0.0,1600,1800,1900,2000,2800,3400,9100,10000,11000,11000,11000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,444,0,1900.0,2236.2605141610043,1213.8777079526335,10626.43479090184,309250.89864864864,0.7400741926184922,0.0,1900,2100,2300,2400,3500,4000,8000,9100,11000,11000,11000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,456,0,2100.0,2591.795091934935,1447.2850000020117,14949.018792016432,317536.5350877193,0.7600761978243974,0.0,2100,2400,2600,2800,4100,4700,5900,12000,15000,15000,15000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,490,0,5500.0,6656.069804148806,3526.395999826491,20258.653874974698,821008.7081632653,0.8167485459077954,0.0,5500,6600,7600,8300,11000,13000,18000,19000,20000,20000,20000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,551,0,1200.0,1526.7410467141317,809.6301250625402,10455.726417014375,164573.85299455535,0.9184254057044802,0.0,1200,1400,1500,1700,2400,2800,4600,7100,10000,10000,10000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,507,0,1300.0,1633.0439813312921,901.5943328849971,10284.722957992926,202270.81262327416,0.8450847199494944,0.0,1300,1500,1600,1700,2300,2900,7300,8700,10000,10000,10000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,468,0,1600.0,1991.9642579292035,1079.525750130415,12460.771417012438,227633.9423076923,0.7800782030303026,0.0,1600,1800,2000,2100,3000,3600,6700,9300,12000,12000,12000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,496,0,1600.0,1829.8392553739588,1067.1948750969023,10407.928625121713,223270.5241935484,0.826749548510748,0.0,1600,1800,1900,2000,2600,3200,4100,8000,10000,10000,10000
GET,/dataverse/harvard,4787,1,2000.0,2553.099950541263,1290.839625056833,14524.169042007998,85818.64340923334,7.979133243389014,0.0016668337671587661,2000,2400,2900,3200,4100,5000,7300,10000,13000,15000,15000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,478,0,570.0,752.932357218479,366.23495910316706,6747.808292042464,54995.271966527194,0.7967465407018902,0.0,570,640,730,810,1200,1700,2900,5000,6700,6700,6700
,Aggregated,10049,1,1900.0,2463.8362043350453,366.23495910316706,20258.653874974698,178738.04308886456,16.75001252617844,0.0016668337671587661,1900,2300,2800,3100,4400,5800,9000,11000,18000,20000,20000
