Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,212,0,610.0,657.138708150805,563.7343749403954,2128.093749983236,9323.0,0.3533762438666769,0.0,620,630,650,660,690,760,1200,1900,2100,2100,2100
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,185,0,2000.0,2105.1582114808766,1761.4631669130176,5055.798416025937,327694.8216216216,0.30837077884592085,0.0,2000,2100,2200,2300,2400,2700,3900,5000,5100,5100,5100
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,185,0,1100.0,1279.728872736765,1000.9758330415934,3823.9980000071228,237472.67567567568,0.30837077884592085,0.0,1100,1300,1400,1500,1500,1700,3600,3700,3800,3800,3800
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,228,0,1200.0,1396.7055886301719,1094.7050410322845,3787.9725829698145,309254.4210526316,0.3800461490641619,0.0,1200,1300,1500,1600,1800,2000,3500,3600,3800,3800,3800
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,225,0,1400.0,1592.7766173467453,1304.0380831807852,3833.21279194206,317505.59555555554,0.37504554183963346,0.0,1400,1600,1800,1800,2000,2100,2200,2600,3800,3800,3800
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,197,0,3500.0,3945.5482330726372,3240.717832930386,9929.076458094642,820984.9543147208,0.32837320774403467,0.0,3500,4100,4300,4400,4600,4800,9100,9400,9900,9900,9900
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,203,0,860.0,933.710017232362,761.9778329972178,2689.386958023533,164560.802955665,0.33837442219309155,0.0,860,920,1000,1000,1100,1200,1400,2400,2700,2700,2700
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,195,0,940.0,1060.9208468264208,829.5326249208301,3308.445665985346,202270.71282051282,0.32503946959434904,0.0,940,1000,1200,1200,1300,1500,2600,3000,3300,3300,3300
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,193,0,1100.0,1230.2567236489795,1008.7094157934189,3656.045415904373,227626.9896373057,0.32170573144466336,0.0,1100,1200,1300,1400,1500,1500,3200,3600,3700,3700,3700
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,207,0,1100.0,1242.2340696031938,990.6871670391411,3702.7615420520306,223304.30917874395,0.3450418984924628,0.0,1100,1200,1400,1400,1500,1700,2400,3400,3700,3700,3700
GET,/dataverse/harvard,2075,0,1300.0,1425.76156816939,1216.5604999754578,4205.121584003791,85831.90361445783,3.4587533302988422,0.0,1300,1400,1400,1400,1500,1700,3400,3900,4100,4200,4200
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,191,0,390.0,430.1087831400569,336.59104187972844,1514.6919169928879,54995.858638743455,0.31837199329497773,0.0,390,420,440,450,490,550,1300,1300,1500,1500,1500
,Aggregated,4296,0,1300.0,1431.8493626552402,336.59104187972844,9929.076458094642,177333.6378026071,7.1608695455247355,0.0,1300,1400,1400,1500,1900,3400,4000,4400,7900,9900,9900
