Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/search?q=*,448,0,1000.0,1315.5193088558528,604.0631670039147,8718.872708035633,9323.0,0.7467007796719228,0.0,1000,1300,1600,1800,2100,2300,2800,5400,8700,8700,8700
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,503,0,3400.0,3861.5660099465413,1943.0142499040812,14098.389708902687,327656.2107355865,0.8383716343191455,0.0,3400,4200,4700,5000,5900,6700,7300,8000,14000,14000,14000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,521,0,1700.0,1966.6926143556875,1076.1304579209536,14896.002166904509,237426.8272552783,0.8683730049309639,0.0,1700,1800,2000,2100,2800,3400,4900,9500,15000,15000,15000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,477,2,1900.0,2384.291086018386,1157.6672079972923,15791.059583891183,308053.85744234803,0.7950363212131858,0.00333348562353537,1900,2100,2400,2500,3500,4200,12000,13000,16000,16000,16000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,436,1,2100.0,2675.5173300679157,1415.5752500519156,14755.498165963218,316856.3600917431,0.7266998659307107,0.001666742811767685,2100,2400,2600,2900,4200,5600,10000,14000,15000,15000,15000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,480,0,6100.0,7156.256759117726,3673.0999159626663,22759.631792083383,821043.4083333333,0.8000365496484888,0.0,6100,7600,8500,9000,10000,12000,20000,22000,23000,23000,23000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,467,1,1300.0,1781.8000269455465,826.8467080779374,15238.55954199098,164289.9743040685,0.7783688930955089,0.001666742811767685,1300,1500,1600,1800,2700,3400,9300,12000,15000,15000,15000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,458,0,1400.0,1724.3708467947758,907.7502919826657,13196.156790945679,202256.25327510916,0.7633682077895997,0.0,1400,1600,1800,1900,2600,3200,4100,10000,13000,13000,13000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,458,0,1600.0,1898.564325798075,1059.3657500576228,14457.855167100206,227599.3558951965,0.7633682077895997,0.0,1600,1800,1900,2000,2800,3600,4400,5600,14000,14000,14000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,491,0,1600.0,2115.794583957817,1056.1445418279618,17483.147041872144,223303.0733197556,0.8183707205779334,0.0,1600,1900,2000,2300,2900,3900,11000,13000,17000,17000,17000
GET,/dataverse/harvard,4747,7,2300.0,2820.560798389611,1315.6817499548197,15925.160125130787,85736.29155255952,7.912028127461201,0.011667199682373794,2300,3000,3400,3700,4300,4800,9000,10000,15000,16000,16000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,432,0,600.0,811.7805274771483,358.7722920347005,7337.594958022237,54970.881944444445,0.72003289468364,0.0,600,710,820,910,1200,1800,3800,5200,7300,7300,7300
,Aggregated,9918,11,2000.0,2678.499114130557,358.7722920347005,22759.631792083383,180062.08378705385,16.5307552071119,0.018334170929444536,2000,2600,3200,3600,4600,6100,9700,11000,20000,23000,23000
