Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/datasets/:persistentId/versions/compareSummary?persistentId=doi:10.7910/DVN/29236,300,6,36000.0,37479.30697503034,25488.47150010988,60079.03708424419,857.5,0.5000819090058012,0.010001638180116023,36000,40000,42000,43000,49000,52000,60000,60000,60000,60000,60000
GET,/api/search?q=*,310,0,770.0,854.850909011739,453.50316585972905,7251.993792131543,4147.0,0.5167513059726612,0.0,770,900,960,980,1100,1300,1500,1800,7300,7300,7300
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,308,0,3500.0,3945.444950530027,2293.693915940821,15873.720708303154,342324.37012987013,0.5134174265792892,0.0,3500,3800,4000,4300,4900,5800,13000,14000,16000,16000,16000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,309,0,2200.0,2623.726416528406,1339.7949589416385,13020.41745884344,252067.52427184465,0.5150843662759752,0.0,2200,2600,2700,2900,3600,4700,12000,12000,13000,13000,13000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,328,0,2400.0,2861.96566490235,1462.775040883571,14124.164000153542,323834.0274390244,0.5467562205130093,0.0,2400,2800,3000,3100,3800,5300,12000,13000,14000,14000,14000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,318,0,2900.0,3398.0977652278148,1634.9361673928797,15855.049207806587,332358.9874213837,0.5300868235461492,0.0,2900,3300,3700,3900,4700,6500,13000,15000,16000,16000,16000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,317,0,8000.0,8729.880258426281,5465.937209315598,20793.718250002712,835571.3690851735,0.5284198838494633,0.0,8000,8900,9500,9800,11000,13000,19000,20000,21000,21000,21000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,338,0,1700.0,1933.8807203771116,940.2349996380508,10779.281791299582,179138.9349112426,0.5634256174798693,0.0,1700,2000,2200,2300,2700,3100,4900,7300,11000,11000,11000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,350,0,1900.0,2223.1033785734326,1051.6595831140876,12943.980667274445,216865.42857142858,0.5834288938401013,0.0,1900,2100,2300,2400,2900,4200,9700,11000,13000,13000,13000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,315,0,2200.0,2741.099171582905,1268.5007080435753,12946.822292171419,242270.80317460318,0.5250860044560912,0.0,2200,2600,2800,3100,4000,5700,12000,13000,13000,13000,13000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,326,0,2200.0,2748.6290925916605,1299.246208742261,13691.893791779876,237923.17484662577,0.5434223411196373,0.0,2200,2500,2700,2900,3600,6000,12000,13000,14000,14000,14000
GET,/dataverse/harvard,3233,0,2400.0,2661.632762926735,1339.787291828543,13476.949791889638,100181.78379214351,5.38921603938585,0.0,2400,2700,2800,3000,3400,4300,9400,11000,12000,13000,13000
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,348,0,870.0,1006.8762174515781,457.21266604959965,9674.047582782805,69538.7183908046,0.5800950144467294,0.0,870,1000,1100,1200,1400,1700,3100,5800,9700,9700,9700
,Aggregated,7100,6,2400.0,4291.282406557994,453.50316585972905,60079.03708424419,183108.27225352114,11.835271846470627,0.010001638180116023,2400,2800,3100,3400,7200,12000,37000,42000,57000,60000,60000
