Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/datasets/:persistentId/versions/compareSummary?persistentId=doi:10.7910/DVN/29236,313,0,29000.0,31715.35139306398,23752.504666801542,57340.24808323011,748.0,0.5216388788277082,0.0,29000,31000,32000,33000,43000,50000,55000,56000,57000,57000,57000
GET,/api/search?q=*,309,0,620.0,755.2576752900957,432.7252497896552,4914.352874737233,3553.0,0.5149725672771944,0.0,620,710,780,810,950,1200,2500,4400,4900,4900,4900
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/26134,349,0,3100.0,3505.6372325851403,2298.448875080794,11380.774583201855,342235.85100286535,0.5816356827823328,0.0,3100,3300,3700,3900,4400,6700,10000,11000,11000,11000,11000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27079,325,0,1800.0,2062.978432589712,1328.4035003744066,9273.441792000085,251979.20923076922,0.5416378134792498,0.0,1800,2000,2100,2200,2500,2900,7900,8600,9300,9300,9300
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27626,343,0,2100.0,2414.185791160998,1434.6845839172602,9863.897792063653,323763.2244897959,0.5716362154565621,0.0,2100,2300,2500,2700,3200,3800,8800,9300,9900,9900,9900
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/27883,295,0,2300.0,2670.245735323593,1623.242124915123,11714.465292170644,332043.9254237288,0.49164047685039597,0.0,2300,2600,2800,3000,3700,4200,8700,11000,12000,12000,12000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29236,348,0,6800.0,7163.749038173561,5120.427208021283,17060.773333068937,835422.9454022988,0.5799691048947044,0.0,6800,7200,7500,7900,9000,9600,12000,15000,17000,17000,17000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/29669,356,0,1400.0,1673.293252942529,965.761583764106,8350.370083935559,179101.46348314607,0.5933017279957321,0.0,1400,1600,1700,1800,2300,2700,6000,8000,8400,8400,8400
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/55LJ9P,364,0,1500.0,1755.1486739725037,1086.4752498455346,9338.587958365679,216778.2912087912,0.6066343510967598,0.0,1500,1700,1800,1900,2300,2800,3300,7900,9300,9300,9300
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/MPU019,354,0,1800.0,2008.8202579862486,1292.6292079500854,10172.681833151728,242121.17514124294,0.5899685722204752,0.0,1800,2000,2100,2200,2700,3000,4000,7900,10000,10000,10000
GET,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJZKKP,348,0,1800.0,2122.1897502659936,1284.0519580058753,10402.494540903717,237819.40229885056,0.5799691048947044,0.0,1800,2000,2100,2300,2800,3600,8700,9500,10000,10000,10000
GET,/dataverse/harvard,3443,0,2000.0,2225.642793994579,1332.1876670233905,9405.762417241931,100307.19575951205,5.738027667104791,0.0,2000,2200,2400,2600,3000,3400,6000,8100,9300,9400,9400
GET,/dataverse/harvard/?q=fileName%3Aselfrecovery.tab,319,0,630.0,779.7864622503613,452.8802498243749,6892.097457777709,69499.03134796239,0.531638346153479,0.0,630,730,800,840,1000,1400,2600,3800,6900,6900,6900
,Aggregated,7466,0,1900.0,3584.09306415819,432.7252497896552,57340.24808323011,184980.4203053844,12.44267050903409,0.0,1900,2300,2600,2900,6000,9100,30000,32000,55000,57000,57000
